0.148333333333,0.161290322581,0.9,0.171800424421,0.125,0.0,0.6
0.511300075586,0.709677419355,0.867346938776,0.239000021008,0.190476190476,0.0,0.570274170274
0.539136904762,0.516129032258,0.834693877551,0.108636985029,0.0,0.125,0.844871794872
0.395524691358,0.612903225806,0.802040816327,0.198437329454,0.0263157894737,0.0526315789474,0.647058823529
0.456531084656,0.838709677419,0.769387755102,0.270464561465,0.0238095238095,0.0,0.638025210084
0.6875,0.258064516129,0.736734693878,0.0496549184666,0.0666666666667,0.0,0.59126984127
0.645467836257,0.612903225806,0.704081632653,0.13107736914,0.027027027027,0.105263157895,0.557692307692
0.400925925926,0.290322580645,0.671428571429,0.126451449608,0.0555555555556,0.0,0.666666666667
0.660196687371,0.774193548387,0.638775510204,0.112773617833,0.0,0.0,0.57
0.664285714286,0.225806451613,0.60612244898,0.0909507087706,0.0769230769231,0.0,0.111111111111
0.665151515152,0.354838709677,0.573469387755,0.0903813520912,0.166666666667,0.0909090909091,0.752747252747
0.510833333333,0.322580645161,0.540816326531,0.12075587448,0.133333333333,0.1,0.682665160926
0.631060606061,0.354838709677,0.508163265306,0.124181119442,0.05,0.0909090909091,0.114285714286
0.574879227053,0.741935483871,0.475510204082,0.206106480173,0.0227272727273,0.0,0.622883166026
0.705952380952,0.322580645161,0.442857142857,0.0681437222247,0.0,0.0,0.678571428571
0.541047619048,0.870967741935,0.410204081633,0.238444892822,0.0196078431373,0.0740740740741,0.721400928793
0.49,0.322580645161,0.377551020408,0.13936846622,0.0,0.0,0.883333333333
0.644675925926,0.387096774194,0.344897959184,0.0883991581615,0.529411764706,0.0,0.345454545455
0.550694444444,0.258064516129,0.312244897959,0.125165189902,0.0,0.0,0.628205128205
0.654340277778,0.548387096774,0.279591836735,0.0986357703044,0.0,0.0,0.613715913716
0.579166666667,0.129032258065,0.24693877551,0.090338144717,0.166666666667,0.0,0.0
0.628743961353,0.741935483871,0.214285714286,0.175624811373,0.0952380952381,0.0,0.517385135873
0.614052287582,0.548387096774,0.181632653061,0.152545695601,0.2,0.0,0.523732569951
0.500730994152,0.612903225806,0.148979591837,0.214504548826,0.357142857143,0.0,0.610294117647
0.5,0.0967741935484,0.116326530612,0.0470921193412,0.0,0.0,0.666666666667
0.576543209877,0.645161290323,0.116326530612,0.16152074379,0.107142857143,0.1,0.583333333333
0.619791666667,0.516129032258,0.148979591837,0.0811019125709,0.0,0.0,0.530769230769
0.614619883041,0.645161290323,0.181632653061,0.135383674677,0.09375,0.0,0.664102564103
0.635416666667,0.387096774194,0.214285714286,0.0687313505063,0.105263157895,0.0,0.358974358974
0.584325396825,0.451612903226,0.24693877551,0.142894116753,0.166666666667,0.0,0.594117647059
0.763333333333,0.516129032258,0.279591836735,0.0763827462539,0.0,0.0,0.560256410256
0.347222222222,0.129032258065,0.312244897959,0.1016364185,0.0,0.0,0.75
0.727777777778,0.709677419355,0.344897959184,0.0968509286503,0.0454545454545,0.0454545454545,0.618582526864
0.511989795918,0.451612903226,0.377551020408,0.135874328869,0.037037037037,0.0,0.596153846154
0.565185185185,0.516129032258,0.410204081633,0.107135224642,0.2,0.0,0.628533859303
0.75,0.0645161290323,0.442857142857,0.0310870844885,0.0,0.0,0.5
0.674329501916,1.0,0.475510204082,0.203755110825,0.0701754385965,0.0,0.558818922306
0.571354166667,0.548387096774,0.508163265306,0.15513905978,0.241379310345,0.0,0.683861726509
0.666666666667,0.0645161290323,0.540816326531,0.0803927965313,0.0,0.0,0.9375
0.805555555556,0.193548387097,0.573469387755,0.0801589427437,0.0,0.0,0.727272727273
0.552777777778,0.290322580645,0.60612244898,0.098036618894,0.0,0.0,0.547161172161
0.539766081871,0.677419354839,0.638775510204,0.206826071813,0.117647058824,0.0,0.542857142857
0.433333333333,0.161290322581,0.671428571429,0.0953911578162,0.0,0.0,0.72
0.508928571429,0.451612903226,0.704081632653,0.183097082674,0.0,0.0,0.710317460317
0.547101449275,0.741935483871,0.736734693878,0.192710781245,0.0227272727273,0.0,0.699069021548
0.833333333333,0.225806451613,0.769387755102,0.0770207287056,0.0,0.0,0.701068376068
0.550505050505,0.741935483871,0.802040816327,0.215606779142,0.0425531914894,0.0869565217391,0.605263157895
0.569027777778,0.645161290323,0.834693877551,0.165289509446,0.108108108108,0.0,0.639816933638
0.725,0.322580645161,0.867346938776,0.0645507386293,0.0,0.0,0.49298245614
